date,team,opponent,goals_scored,goals_conceded,season,league,home,country
2016-12-11,Southampton,Middlesbrough,1,0,2016,E0,1,England
2016-12-13,Bournemouth,Leicester,1,0,2016,E0,1,England
2016-12-13,Everton,Arsenal,2,1,2016,E0,1,England
2016-12-14,Crystal Palace,Man United,1,2,2016,E0,1,England
2016-12-14,Man City,Watford,2,0,2016,E0,1,England
2016-12-14,Middlesbrough,Liverpool,0,3,2016,E0,1,England
2016-12-14,Stoke,Southampton,0,0,2016,E0,1,England
2016-12-14,Sunderland,Chelsea,0,1,2016,E0,1,England
2016-12-14,Tottenham,Hull,3,0,2016,E0,1,England
2016-12-14,West Brom,Swansea,3,1,2016,E0,1,England
2016-12-14,West Ham,Burnley,1,0,2016,E0,1,England
2016-12-17,Crystal Palace,Chelsea,0,1,2016,E0,1,England
2016-12-17,Middlesbrough,Swansea,3,0,2016,E0,1,England
2016-12-17,Stoke,Leicester,2,2,2016,E0,1,England
2016-12-17,Sunderland,Watford,1,0,2016,E0,1,England
2016-12-17,West Brom,Man United,0,2,2016,E0,1,England
2016-12-17,West Ham,Hull,1,0,2016,E0,1,England
2016-12-18,Bournemouth,Southampton,1,3,2016,E0,1,England
2016-12-18,Man City,Arsenal,2,1,2016,E0,1,England
2016-12-18,Tottenham,Burnley,2,1,2016,E0,1,England
2016-12-19,Everton,Liverpool,0,1,2016,E0,1,England
2016-12-26,Arsenal,West Brom,1,0,2016,E0,1,England
2016-12-26,Burnley,Middlesbrough,1,0,2016,E0,1,England
2016-12-26,Chelsea,Bournemouth,3,0,2016,E0,1,England
2016-12-26,Hull,Man City,0,3,2016,E0,1,England
2016-12-26,Leicester,Everton,0,2,2016,E0,1,England
2016-12-26,Man United,Sunderland,3,1,2016,E0,1,England
2016-12-26,Swansea,West Ham,1,4,2016,E0,1,England
2016-12-26,Watford,Crystal Palace,1,1,2016,E0,1,England
2016-12-27,Liverpool,Stoke,4,1,2016,E0,1,England
2016-12-28,Southampton,Tottenham,1,4,2016,E0,1,England
2016-12-30,Hull,Everton,2,2,2016,E0,1,England
2016-12-31,Burnley,Sunderland,4,1,2016,E0,1,England
2016-12-31,Chelsea,Stoke,4,2,2016,E0,1,England
2016-12-31,Leicester,West Ham,1,0,2016,E0,1,England
2016-12-31,Liverpool,Man City,1,0,2016,E0,1,England
2016-12-31,Man United,Middlesbrough,2,1,2016,E0,1,England
2016-12-31,Southampton,West Brom,1,2,2016,E0,1,England
2016-12-31,Swansea,Bournemouth,0,3,2016,E0,1,England
2017-01-01,Arsenal,Crystal Palace,2,0,2016,E0,1,England
2017-01-01,Watford,Tottenham,1,4,2016,E0,1,England
2017-01-02,Everton,Southampton,3,0,2016,E0,1,England
2017-01-02,Man City,Burnley,2,1,2016,E0,1,England
2017-01-02,Middlesbrough,Leicester,0,0,2016,E0,1,England
2017-01-02,Sunderland,Liverpool,2,2,2016,E0,1,England
2017-01-02,West Brom,Hull,3,1,2016,E0,1,England
2017-01-02,West Ham,Man United,0,2,2016,E0,1,England
2017-01-03,Bournemouth,Arsenal,3,3,2016,E0,1,England
2017-01-03,Crystal Palace,Swansea,1,2,2016,E0,1,England
2017-01-03,Stoke,Watford,2,0,2016,E0,1,England
2017-01-04,Tottenham,Chelsea,2,0,2016,E0,1,England
2017-01-14,Burnley,Southampton,1,0,2016,E0,1,England
2017-01-14,Hull,Bournemouth,3,1,2016,E0,1,England
2017-01-14,Leicester,Chelsea,0,3,2016,E0,1,England
2017-01-14,Sunderland,Stoke,1,3,2016,E0,1,England
2017-01-14,Swansea,Arsenal,0,4,2016,E0,1,England
2017-01-14,Tottenham,West Brom,4,0,2016,E0,1,England
2017-01-14,Watford,Middlesbrough,0,0,2016,E0,1,England
2017-01-14,West Ham,Crystal Palace,3,0,2016,E0,1,England
2017-01-15,Everton,Man City,4,0,2016,E0,1,England
2017-01-15,Man United,Liverpool,1,1,2016,E0,1,England
2017-01-21,Bournemouth,Watford,2,2,2016,E0,1,England
2017-01-21,Crystal Palace,Everton,0,1,2016,E0,1,England
2017-01-21,Liverpool,Swansea,2,3,2016,E0,1,England
2017-01-21,Man City,Tottenham,2,2,2016,E0,1,England
2017-01-21,Middlesbrough,West Ham,1,3,2016,E0,1,England
2017-01-21,Stoke,Man United,1,1,2016,E0,1,England
2017-01-21,West Brom,Sunderland,2,0,2016,E0,1,England
2017-01-22,Arsenal,Burnley,2,1,2016,E0,1,England
2017-01-22,Chelsea,Hull,2,0,2016,E0,1,England
2017-01-22,Southampton,Leicester,3,0,2016,E0,1,England
2017-01-31,Arsenal,Watford,1,2,2016,E0,1,England
2017-01-31,Bournemouth,Crystal Palace,0,2,2016,E0,1,England
2017-01-31,Burnley,Leicester,1,0,2016,E0,1,England
2017-01-31,Liverpool,Chelsea,1,1,2016,E0,1,England
2017-01-31,Middlesbrough,West Brom,1,1,2016,E0,1,England
2017-01-31,Sunderland,Tottenham,0,0,2016,E0,1,England
2017-01-31,Swansea,Southampton,2,1,2016,E0,1,England
2017-02-01,Man United,Hull,0,0,2016,E0,1,England
2017-02-01,Stoke,Everton,1,1,2016,E0,1,England
2017-02-01,West Ham,Man City,0,4,2016,E0,1,England
2017-02-04,Chelsea,Arsenal,3,1,2016,E0,1,England
2017-02-04,Crystal Palace,Sunderland,0,4,2016,E0,1,England
2017-02-04,Everton,Bournemouth,6,3,2016,E0,1,England
2017-02-04,Hull,Liverpool,2,0,2016,E0,1,England
2017-02-04,Southampton,West Ham,1,3,2016,E0,1,England
2017-02-04,Tottenham,Middlesbrough,1,0,2016,E0,1,England
2017-02-04,Watford,Burnley,2,1,2016,E0,1,England
2017-02-04,West Brom,Stoke,1,0,2016,E0,1,England
2017-02-05,Leicester,Man United,0,3,2016,E0,1,England
2017-02-05,Man City,Swansea,2,1,2016,E0,1,England
2017-02-11,Arsenal,Hull,2,0,2016,E0,1,England
2017-02-11,Liverpool,Tottenham,2,0,2016,E0,1,England
2017-02-11,Man United,Watford,2,0,2016,E0,1,England
2017-02-11,Middlesbrough,Everton,0,0,2016,E0,1,England
2017-02-11,Stoke,Crystal Palace,1,0,2016,E0,1,England
2017-02-11,Sunderland,Southampton,0,4,2016,E0,1,England
2017-02-11,West Ham,West Brom,2,2,2016,E0,1,England
2017-02-12,Burnley,Chelsea,1,1,2016,E0,1,England
2017-02-12,Swansea,Leicester,2,0,2016,E0,1,England
2017-02-13,Bournemouth,Man City,0,2,2016,E0,1,England
2017-02-25,Chelsea,Swansea,3,1,2016,E0,1,England
2017-02-25,Crystal Palace,Middlesbrough,1,0,2016,E0,1,England
2017-02-25,Everton,Sunderland,2,0,2016,E0,1,England
2017-02-25,Hull,Burnley,1,1,2016,E0,1,England
2017-02-25,Watford,West Ham,1,1,2016,E0,1,England
2017-02-25,West Brom,Bournemouth,2,1,2016,E0,1,England
2017-02-26,Tottenham,Stoke,4,0,2016,E0,1,England
2017-02-27,Leicester,Liverpool,3,1,2016,E0,1,England
2017-03-04,Leicester,Hull,3,1,2016,E0,1,England
2017-03-04,Liverpool,Arsenal,3,1,2016,E0,1,England
2017-03-04,Man United,Bournemouth,1,1,2016,E0,1,England
2017-03-04,Stoke,Middlesbrough,2,0,2016,E0,1,England
2017-03-04,Swansea,Burnley,3,2,2016,E0,1,England
2017-03-04,Watford,Southampton,3,4,2016,E0,1,England
2017-03-04,West Brom,Crystal Palace,0,2,2016,E0,1,England
2017-03-05,Sunderland,Man City,0,2,2016,E0,1,England
2017-03-05,Tottenham,Everton,3,2,2016,E0,1,England
2017-03-06,West Ham,Chelsea,1,2,2016,E0,1,England
2017-03-08,Man City,Stoke,0,0,2016,E0,1,England
2017-03-11,Bournemouth,West Ham,3,2,2016,E0,1,England
2017-03-11,Everton,West Brom,3,0,2016,E0,1,England
2017-03-11,Hull,Swansea,2,1,2016,E0,1,England
2017-03-12,Liverpool,Burnley,2,1,2016,E0,1,England
2017-03-18,Bournemouth,Swansea,2,0,2016,E0,1,England
2017-03-18,Crystal Palace,Watford,1,0,2016,E0,1,England
2017-03-18,Everton,Hull,4,0,2016,E0,1,England
2017-03-18,Stoke,Chelsea,1,2,2016,E0,1,England
2017-03-18,Sunderland,Burnley,0,0,2016,E0,1,England
2017-03-18,West Brom,Arsenal,3,1,2016,E0,1,England
2017-03-18,West Ham,Leicester,2,3,2016,E0,1,England
2017-03-19,Man City,Liverpool,1,1,2016,E0,1,England
2017-03-19,Middlesbrough,Man United,1,3,2016,E0,1,England
2017-03-19,Tottenham,Southampton,2,1,2016,E0,1,England
2017-04-01,Burnley,Tottenham,0,2,2016,E0,1,England
2017-04-01,Chelsea,Crystal Palace,1,2,2016,E0,1,England
2017-04-01,Hull,West Ham,2,1,2016,E0,1,England
2017-04-01,Leicester,Stoke,2,0,2016,E0,1,England
2017-04-01,Liverpool,Everton,3,1,2016,E0,1,England
2017-04-01,Man United,West Brom,0,0,2016,E0,1,England
2017-04-01,Southampton,Bournemouth,0,0,2016,E0,1,England
2017-04-01,Watford,Sunderland,1,0,2016,E0,1,England
2017-04-02,Arsenal,Man City,2,2,2016,E0,1,England
2017-04-02,Swansea,Middlesbrough,0,0,2016,E0,1,England
2017-04-04,Burnley,Stoke,1,0,2016,E0,1,England
2017-04-04,Leicester,Sunderland,2,0,2016,E0,1,England
2017-04-04,Man United,Everton,1,1,2016,E0,1,England
2017-04-04,Watford,West Brom,2,0,2016,E0,1,England
2017-04-05,Arsenal,West Ham,3,0,2016,E0,1,England
2017-04-05,Chelsea,Man City,2,1,2016,E0,1,England
2017-04-05,Hull,Middlesbrough,4,2,2016,E0,1,England
2017-04-05,Liverpool,Bournemouth,2,2,2016,E0,1,England
2017-04-05,Southampton,Crystal Palace,3,1,2016,E0,1,England
2017-04-05,Swansea,Tottenham,1,3,2016,E0,1,England
2017-04-08,Bournemouth,Chelsea,1,3,2016,E0,1,England
2017-04-08,Man City,Hull,3,1,2016,E0,1,England
2017-04-08,Middlesbrough,Burnley,0,0,2016,E0,1,England
2017-04-08,Stoke,Liverpool,1,2,2016,E0,1,England
2017-04-08,Tottenham,Watford,4,0,2016,E0,1,England
2017-04-08,West Brom,Southampton,0,1,2016,E0,1,England
2017-04-08,West Ham,Swansea,1,0,2016,E0,1,England
2017-04-09,Everton,Leicester,4,2,2016,E0,1,England
2017-04-09,Sunderland,Man United,0,3,2016,E0,1,England
2017-04-10,Crystal Palace,Arsenal,3,0,2016,E0,1,England
2017-04-15,Crystal Palace,Leicester,2,2,2016,E0,1,England
2017-04-15,Everton,Burnley,3,1,2016,E0,1,England
2017-04-15,Southampton,Man City,0,3,2016,E0,1,England
2017-04-15,Stoke,Hull,3,1,2016,E0,1,England
2017-04-15,Sunderland,West Ham,2,2,2016,E0,1,England
2017-04-15,Tottenham,Bournemouth,4,0,2016,E0,1,England
2017-04-15,Watford,Swansea,1,0,2016,E0,1,England
2017-04-16,Man United,Chelsea,2,0,2016,E0,1,England
2017-04-16,West Brom,Liverpool,0,1,2016,E0,1,England
2017-04-17,Middlesbrough,Arsenal,1,2,2016,E0,1,England
2017-04-22,Bournemouth,Middlesbrough,4,0,2016,E0,1,England
2017-04-22,Hull,Watford,2,0,2016,E0,1,England
2017-04-22,Swansea,Stoke,2,0,2016,E0,1,England
2017-04-22,West Ham,Everton,0,0,2016,E0,1,England
2017-04-23,Burnley,Man United,0,2,2016,E0,1,England
2017-04-23,Liverpool,Crystal Palace,1,2,2016,E0,1,England
2017-04-25,Chelsea,Southampton,4,2,2016,E0,1,England
2017-04-26,Arsenal,Leicester,1,0,2016,E0,1,England
2017-04-26,Crystal Palace,Tottenham,0,1,2016,E0,1,England
2017-04-26,Middlesbrough,Sunderland,1,0,2016,E0,1,England
2017-04-27,Man City,Man United,0,0,2016,E0,1,England
2017-04-29,Crystal Palace,Burnley,0,2,2016,E0,1,England
2017-04-29,Southampton,Hull,0,0,2016,E0,1,England
2017-04-29,Stoke,West Ham,0,0,2016,E0,1,England
2017-04-29,Sunderland,Bournemouth,0,1,2016,E0,1,England
2017-04-29,West Brom,Leicester,0,1,2016,E0,1,England
2017-04-30,Everton,Chelsea,0,3,2016,E0,1,England
2017-04-30,Man United,Swansea,1,1,2016,E0,1,England
2017-04-30,Middlesbrough,Man City,2,2,2016,E0,1,England
2017-04-30,Tottenham,Arsenal,2,0,2016,E0,1,England
2017-05-01,Watford,Liverpool,0,1,2016,E0,1,England
2017-05-05,West Ham,Tottenham,1,0,2016,E0,1,England
2017-05-06,Bournemouth,Stoke,2,2,2016,E0,1,England
2017-05-06,Burnley,West Brom,2,2,2016,E0,1,England
2017-05-06,Hull,Sunderland,0,2,2016,E0,1,England
2017-05-06,Leicester,Watford,3,0,2016,E0,1,England
2017-05-06,Man City,Crystal Palace,5,0,2016,E0,1,England
2017-05-06,Swansea,Everton,1,0,2016,E0,1,England
2017-05-07,Arsenal,Man United,2,0,2016,E0,1,England
2017-05-07,Liverpool,Southampton,0,0,2016,E0,1,England
2017-05-08,Chelsea,Middlesbrough,3,0,2016,E0,1,England
2017-05-10,Southampton,Arsenal,0,2,2016,E0,1,England
2017-05-12,Everton,Watford,1,0,2016,E0,1,England
2017-05-12,West Brom,Chelsea,0,1,2016,E0,1,England
2017-05-13,Bournemouth,Burnley,2,1,2016,E0,1,England
2017-05-13,Man City,Leicester,2,1,2016,E0,1,England
2017-05-13,Middlesbrough,Southampton,1,2,2016,E0,1,England
2017-05-13,Stoke,Arsenal,1,4,2016,E0,1,England
2017-05-13,Sunderland,Swansea,0,2,2016,E0,1,England
2017-05-14,Crystal Palace,Hull,4,0,2016,E0,1,England
2017-05-14,Tottenham,Man United,2,1,2016,E0,1,England
2017-05-14,West Ham,Liverpool,0,4,2016,E0,1,England
2017-05-15,Chelsea,Watford,4,3,2016,E0,1,England
2017-05-16,Arsenal,Sunderland,2,0,2016,E0,1,England
2017-05-16,Man City,West Brom,3,1,2016,E0,1,England
2017-05-17,Southampton,Man United,0,0,2016,E0,1,England
2017-05-18,Leicester,Tottenham,1,6,2016,E0,1,England
2017-05-21,Arsenal,Everton,3,1,2016,E0,1,England
2017-05-21,Burnley,West Ham,1,2,2016,E0,1,England
2017-05-21,Chelsea,Sunderland,5,1,2016,E0,1,England
2017-05-21,Hull,Tottenham,1,7,2016,E0,1,England
2017-05-21,Leicester,Bournemouth,1,1,2016,E0,1,England
2017-05-21,Liverpool,Middlesbrough,3,0,2016,E0,1,England
2017-05-21,Man United,Crystal Palace,2,0,2016,E0,1,England
2017-05-21,Southampton,Stoke,0,1,2016,E0,1,England
2017-05-21,Swansea,West Brom,2,1,2016,E0,1,England
2017-05-21,Watford,Man City,0,5,2016,E0,1,England
2015-08-08,Bournemouth,Aston Villa,0,1,2015,E0,1,England
2015-08-08,Chelsea,Swansea,2,2,2015,E0,1,England
2015-08-08,Everton,Watford,2,2,2015,E0,1,England
2015-08-08,Leicester,Sunderland,4,2,2015,E0,1,England
2015-08-08,Man United,Tottenham,1,0,2015,E0,1,England
2015-08-08,Norwich,Crystal Palace,1,3,2015,E0,1,England
2015-08-09,Arsenal,West Ham,0,2,2015,E0,1,England
2015-08-09,Newcastle,Southampton,2,2,2015,E0,1,England
2015-08-09,Stoke,Liverpool,0,1,2015,E0,1,England
2015-08-10,West Brom,Man City,0,3,2015,E0,1,England
2015-08-14,Aston Villa,Man United,0,1,2015,E0,1,England
2015-08-15,Southampton,Everton,0,3,2015,E0,1,England
2015-08-15,Sunderland,Norwich,1,3,2015,E0,1,England
2015-08-15,Swansea,Newcastle,2,0,2015,E0,1,England
2015-08-15,Tottenham,Stoke,2,2,2015,E0,1,England
2015-08-15,Watford,West Brom,0,0,2015,E0,1,England
2015-08-15,West Ham,Leicester,1,2,2015,E0,1,England
2015-08-16,Crystal Palace,Arsenal,1,2,2015,E0,1,England
2015-08-16,Man City,Chelsea,3,0,2015,E0,1,England
2015-08-17,Liverpool,Bournemouth,1,0,2015,E0,1,England
2015-08-22,Crystal Palace,Aston Villa,2,1,2015,E0,1,England
2015-08-22,Leicester,Tottenham,1,1,2015,E0,1,England
2015-08-22,Man United,Newcastle,0,0,2015,E0,1,England
2015-08-22,Norwich,Stoke,1,1,2015,E0,1,England
2015-08-22,Sunderland,Swansea,1,1,2015,E0,1,England
2015-08-22,West Ham,Bournemouth,3,4,2015,E0,1,England
2015-08-23,Everton,Man City,0,2,2015,E0,1,England
2015-08-23,Watford,Southampton,0,0,2015,E0,1,England
2015-08-23,West Brom,Chelsea,2,3,2015,E0,1,England
2015-08-24,Arsenal,Liverpool,0,0,2015,E0,1,England
2015-08-29,Aston Villa,Sunderland,2,2,2015,E0,1,England
2015-08-29,Bournemouth,Leicester,1,1,2015,E0,1,England
2015-08-29,Chelsea,Crystal Palace,1,2,2015,E0,1,England
2015-08-29,Liverpool,West Ham,0,3,2015,E0,1,England
2015-08-29,Man City,Watford,2,0,2015,E0,1,England
2015-08-29,Newcastle,Arsenal,0,1,2015,E0,1,England
2015-08-29,Stoke,West Brom,0,1,2015,E0,1,England
2015-08-29,Tottenham,Everton,0,0,2015,E0,1,England
2015-08-30,Southampton,Norwich,3,0,2015,E0,1,England
2015-08-30,Swansea,Man United,2,1,2015,E0,1,England
2015-09-12,Arsenal,Stoke,2,0,2015,E0,1,England
2015-09-12,Crystal Palace,Man City,0,1,2015,E0,1,England
2015-09-12,Everton,Chelsea,3,1,2015,E0,1,England
2015-09-12,Man United,Liverpool,3,1,2015,E0,1,England
2015-09-12,Norwich,Bournemouth,3,1,2015,E0,1,England
2015-09-12,Watford,Swansea,1,0,2015,E0,1,England
2015-09-12,West Brom,Southampton,0,0,2015,E0,1,England
2015-09-13,Leicester,Aston Villa,3,2,2015,E0,1,England
2015-09-13,Sunderland,Tottenham,0,1,2015,E0,1,England
2015-09-14,West Ham,Newcastle,2,0,2015,E0,1,England
2015-09-19,Aston Villa,West Brom,0,1,2015,E0,1,England
2015-09-19,Bournemouth,Sunderland,2,0,2015,E0,1,England
2015-09-19,Chelsea,Arsenal,2,0,2015,E0,1,England
2015-09-19,Man City,West Ham,1,2,2015,E0,1,England
2015-09-19,Newcastle,Watford,1,2,2015,E0,1,England
2015-09-19,Stoke,Leicester,2,2,2015,E0,1,England
2015-09-19,Swansea,Everton,0,0,2015,E0,1,England
2015-09-20,Liverpool,Norwich,1,1,2015,E0,1,England
2015-09-20,Southampton,Man United,2,3,2015,E0,1,England
2015-09-20,Tottenham,Crystal Palace,1,0,2015,E0,1,England
2015-09-26,Leicester,Arsenal,2,5,2015,E0,1,England
2015-09-26,Liverpool,Aston Villa,3,2,2015,E0,1,England
2015-09-26,Man United,Sunderland,3,0,2015,E0,1,England
2015-09-26,Newcastle,Chelsea,2,2,2015,E0,1,England
2015-09-26,Southampton,Swansea,3,1,2015,E0,1,England
2015-09-26,Stoke,Bournemouth,2,1,2015,E0,1,England
2015-09-26,Tottenham,Man City,4,1,2015,E0,1,England
2015-09-26,West Ham,Norwich,2,2,2015,E0,1,England
2015-09-27,Watford,Crystal Palace,0,1,2015,E0,1,England
2015-09-28,West Brom,Everton,2,3,2015,E0,1,England
2015-10-03,Aston Villa,Stoke,0,1,2015,E0,1,England
2015-10-03,Bournemouth,Watford,1,1,2015,E0,1,England
2015-10-03,Chelsea,Southampton,1,3,2015,E0,1,England
2015-10-03,Crystal Palace,West Brom,2,0,2015,E0,1,England
2015-10-03,Man City,Newcastle,6,1,2015,E0,1,England
2015-10-03,Norwich,Leicester,1,2,2015,E0,1,England
2015-10-03,Sunderland,West Ham,2,2,2015,E0,1,England
2015-10-04,Arsenal,Man United,3,0,2015,E0,1,England
2015-10-04,Everton,Liverpool,1,1,2015,E0,1,England
2015-10-04,Swansea,Tottenham,2,2,2015,E0,1,England
2015-10-17,Chelsea,Aston Villa,2,0,2015,E0,1,England
2015-10-17,Crystal Palace,West Ham,1,3,2015,E0,1,England
2015-10-17,Everton,Man United,0,3,2015,E0,1,England
2015-10-17,Man City,Bournemouth,5,1,2015,E0,1,England
2015-10-17,Southampton,Leicester,2,2,2015,E0,1,England
2015-10-17,Tottenham,Liverpool,0,0,2015,E0,1,England
2015-10-17,Watford,Arsenal,0,3,2015,E0,1,England
2015-10-17,West Brom,Sunderland,1,0,2015,E0,1,England
2015-10-18,Newcastle,Norwich,6,2,2015,E0,1,England
2015-10-19,Swansea,Stoke,0,1,2015,E0,1,England
2015-10-24,Arsenal,Everton,2,1,2015,E0,1,England
2015-10-24,Aston Villa,Swansea,1,2,2015,E0,1,England
2015-10-24,Leicester,Crystal Palace,1,0,2015,E0,1,England
2015-10-24,Norwich,West Brom,0,1,2015,E0,1,England
2015-10-24,Stoke,Watford,0,2,2015,E0,1,England
2015-10-24,West Ham,Chelsea,2,1,2015,E0,1,England
2015-10-25,Bournemouth,Tottenham,1,5,2015,E0,1,England
2015-10-25,Liverpool,Southampton,1,1,2015,E0,1,England
2015-10-25,Man United,Man City,0,0,2015,E0,1,England
2015-10-25,Sunderland,Newcastle,3,0,2015,E0,1,England
2015-10-31,Chelsea,Liverpool,1,3,2015,E0,1,England
2015-10-31,Crystal Palace,Man United,0,0,2015,E0,1,England
2015-10-31,Man City,Norwich,2,1,2015,E0,1,England
2015-10-31,Newcastle,Stoke,0,0,2015,E0,1,England
2015-10-31,Swansea,Arsenal,0,3,2015,E0,1,England
2015-10-31,Watford,West Ham,2,0,2015,E0,1,England
2015-10-31,West Brom,Leicester,2,3,2015,E0,1,England
2015-11-01,Everton,Sunderland,6,2,2015,E0,1,England
2015-11-01,Southampton,Bournemouth,2,0,2015,E0,1,England
2015-11-02,Tottenham,Aston Villa,3,1,2015,E0,1,England
2015-11-07,Bournemouth,Newcastle,0,1,2015,E0,1,England
2015-11-07,Leicester,Watford,2,1,2015,E0,1,England
2015-11-07,Man United,West Brom,2,0,2015,E0,1,England
2015-11-07,Norwich,Swansea,1,0,2015,E0,1,England
2015-11-07,Stoke,Chelsea,1,0,2015,E0,1,England
2015-11-07,Sunderland,Southampton,0,1,2015,E0,1,England
2015-11-07,West Ham,Everton,1,1,2015,E0,1,England
2015-11-08,Arsenal,Tottenham,1,1,2015,E0,1,England
2015-11-08,Aston Villa,Man City,0,0,2015,E0,1,England
2015-11-08,Liverpool,Crystal Palace,1,2,2015,E0,1,England
2015-11-21,Chelsea,Norwich,1,0,2015,E0,1,England
2015-11-21,Everton,Aston Villa,4,0,2015,E0,1,England
2015-11-21,Man City,Liverpool,1,4,2015,E0,1,England
2015-11-21,Newcastle,Leicester,0,3,2015,E0,1,England
2015-11-21,Southampton,Stoke,0,1,2015,E0,1,England
2015-11-21,Swansea,Bournemouth,2,2,2015,E0,1,England
2015-11-21,Watford,Man United,1,2,2015,E0,1,England
2015-11-21,West Brom,Arsenal,2,1,2015,E0,1,England
2015-11-22,Tottenham,West Ham,4,1,2015,E0,1,England
2015-11-23,Crystal Palace,Sunderland,0,1,2015,E0,1,England
2015-11-28,Aston Villa,Watford,2,3,2015,E0,1,England
2015-11-28,Bournemouth,Everton,3,3,2015,E0,1,England
2015-11-28,Crystal Palace,Newcastle,5,1,2015,E0,1,England
2015-11-28,Leicester,Man United,1,1,2015,E0,1,England
2015-11-28,Man City,Southampton,3,1,2015,E0,1,England
2015-11-28,Sunderland,Stoke,2,0,2015,E0,1,England
2015-11-29,Liverpool,Swansea,1,0,2015,E0,1,England
2015-11-29,Norwich,Arsenal,1,1,2015,E0,1,England
2015-11-29,Tottenham,Chelsea,0,0,2015,E0,1,England
2015-11-29,West Ham,West Brom,1,1,2015,E0,1,England
2015-12-05,Arsenal,Sunderland,3,1,2015,E0,1,England
2015-12-05,Chelsea,Bournemouth,0,1,2015,E0,1,England
2015-12-05,Man United,West Ham,0,0,2015,E0,1,England
2015-12-05,Southampton,Aston Villa,1,1,2015,E0,1,England
2015-12-05,Stoke,Man City,2,0,2015,E0,1,England
2015-12-05,Swansea,Leicester,0,3,2015,E0,1,England
2015-12-05,Watford,Norwich,2,0,2015,E0,1,England
2015-12-05,West Brom,Tottenham,1,1,2015,E0,1,England
2015-12-06,Newcastle,Liverpool,2,0,2015,E0,1,England
2015-12-07,Everton,Crystal Palace,1,1,2015,E0,1,England
2015-12-12,Bournemouth,Man United,2,1,2015,E0,1,England
2015-12-12,Crystal Palace,Southampton,1,0,2015,E0,1,England
2015-12-12,Man City,Swansea,2,1,2015,E0,1,England
2015-12-12,Norwich,Everton,1,1,2015,E0,1,England
2015-12-12,Sunderland,Watford,0,1,2015,E0,1,England
2015-12-12,West Ham,Stoke,0,0,2015,E0,1,England
2015-12-13,Aston Villa,Arsenal,0,2,2015,E0,1,England
2015-12-13,Liverpool,West Brom,2,2,2015,E0,1,England
2015-12-13,Tottenham,Newcastle,1,2,2015,E0,1,England
2015-12-14,Leicester,Chelsea,2,1,2015,E0,1,England
2015-12-19,Chelsea,Sunderland,3,1,2015,E0,1,England
2015-12-19,Everton,Leicester,2,3,2015,E0,1,England
2015-12-19,Man United,Norwich,1,2,2015,E0,1,England
2015-12-19,Newcastle,Aston Villa,1,1,2015,E0,1,England
2015-12-19,Southampton,Tottenham,0,2,2015,E0,1,England
2015-12-19,Stoke,Crystal Palace,1,2,2015,E0,1,England
2015-12-19,West Brom,Bournemouth,1,2,2015,E0,1,England
2015-12-20,Swansea,West Ham,0,0,2015,E0,1,England
2015-12-20,Watford,Liverpool,3,0,2015,E0,1,England
2015-12-21,Arsenal,Man City,2,1,2015,E0,1,England
2015-12-26,Aston Villa,West Ham,1,1,2015,E0,1,England
2015-12-26,Bournemouth,Crystal Palace,0,0,2015,E0,1,England
2015-12-26,Chelsea,Watford,2,2,2015,E0,1,England
2015-12-26,Liverpool,Leicester,1,0,2015,E0,1,England
2015-12-26,Man City,Sunderland,4,1,2015,E0,1,England
2015-12-26,Newcastle,Everton,0,1,2015,E0,1,England
2015-12-26,Southampton,Arsenal,4,0,2015,E0,1,England
2015-12-26,Stoke,Man United,2,0,2015,E0,1,England
2015-12-26,Swansea,West Brom,1,0,2015,E0,1,England
2015-12-26,Tottenham,Norwich,3,0,2015,E0,1,England
2015-12-28,Arsenal,Bournemouth,2,0,2015,E0,1,England
2015-12-28,Crystal Palace,Swansea,0,0,2015,E0,1,England
2015-12-28,Everton,Stoke,3,4,2015,E0,1,England
2015-12-28,Man United,Chelsea,0,0,2015,E0,1,England
2015-12-28,Norwich,Aston Villa,2,0,2015,E0,1,England
2015-12-28,Watford,Tottenham,1,2,2015,E0,1,England
2015-12-28,West Brom,Newcastle,1,0,2015,E0,1,England
2015-12-28,West Ham,Southampton,2,1,2015,E0,1,England
2015-12-29,Leicester,Man City,0,0,2015,E0,1,England
